age,workclass,education,education_num,marital_status,occupation,race,sex,capital_gain,capital_loss,hours_per_week,native_country,target_variable,Hours_Norm,CountryGroup,PeopleGroup
54,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Black,Male,0,0,20,United-States,<=50K,0.24675324675324675,N_America,Part_timers
53,Local-gov,Preschool,1,Never-married,Machine-op-inspct,White,Female,0,0,35,United-States,<=50K,0.44155844155844154,N_America,Full_timers
18,Private,HS-grad,9,Never-married,Sales,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
35,Private,11th,7,Separated,Transport-moving,Black,Male,3674,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
41,Private,HS-grad,9,Divorced,Sales,Black,Female,0,0,38,United-States,<=50K,0.4805194805194805,N_America,Full_timers
25,Private,Some-college,10,Never-married,Adm-clerical,White,Male,0,0,42,United-States,<=50K,0.5324675324675324,N_America,Full_timers
33,Private,Some-college,10,Divorced,Craft-repair,Other,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
28,Private,Prof-school,15,Never-married,Prof-specialty,White,Male,0,0,55,United-States,>50K,0.7012987012987013,N_America,Hardworkers
59,State-gov,HS-grad,9,Married-civ-spouse,Other-service,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
40,State-gov,Some-college,10,Never-married,Adm-clerical,White,Female,0,0,38,United-States,<=50K,0.4805194805194805,N_America,Full_timers
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,Iran,>50K,0.6363636363636364,Other,Full_timers
38,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,White,Male,0,0,70,United-States,>50K,0.8961038961038961,N_America,Hardworkers
23,Private,HS-grad,9,Never-married,Transport-moving,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
40,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,White,Female,0,0,20,United-States,<=50K,0.24675324675324675,N_America,Part_timers
24,State-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
38,Private,Some-college,10,Divorced,Craft-repair,White,Male,0,1741,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
56,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,0,0,35,,<=50K,0.44155844155844154,,Full_timers
58,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,0,0,45,United-States,>50K,0.5714285714285714,N_America,Full_timers
32,Private,HS-grad,9,Never-married,Other-service,White,Female,0,0,34,United-States,<=50K,0.42857142857142855,N_America,Full_timers
40,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,White,Male,0,1977,60,United-States,>50K,0.7662337662337663,N_America,Hardworkers
45,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,,<=50K,0.5064935064935064,,Full_timers
41,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,White,Female,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
42,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Black,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
59,Local-gov,10th,6,Widowed,Other-service,Black,Female,0,0,30,United-States,<=50K,0.37662337662337664,N_America,Full_timers
19,Local-gov,Some-college,10,Never-married,Adm-clerical,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
58,Private,Some-college,10,Never-married,Transport-moving,White,Male,0,0,20,United-States,<=50K,0.24675324675324675,N_America,Part_timers
42,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Asian-Pac-Islander,Male,0,0,40,Cambodia,>50K,0.5064935064935064,Asia,Full_timers
20,Private,HS-grad,9,Never-married,Other-service,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
32,Private,HS-grad,9,Separated,Other-service,White,Female,0,0,30,United-States,<=50K,0.37662337662337664,N_America,Full_timers
45,Private,Assoc-voc,11,Widowed,Exec-managerial,White,Female,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
50,Private,7th-8th,4,Divorced,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
36,Private,Bachelors,13,Divorced,Prof-specialty,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
45,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
17,Private,11th,7,Never-married,Other-service,White,Male,0,0,12,United-States,<=50K,0.14285714285714285,N_America,Relaxies
59,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,4064,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
26,Private,11th,7,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
37,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0,0,75,Thailand,>50K,0.961038961038961,Asia,Hardworkers
64,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
33,Private,Bachelors,13,Never-married,Prof-specialty,White,Female,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Female,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
61,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
17,Private,9th,5,Never-married,Other-service,White,Male,1055,0,24,United-States,<=50K,0.2987012987012987,N_America,Part_timers
27,Local-gov,Masters,14,Never-married,Prof-specialty,White,Male,0,0,35,United-States,<=50K,0.44155844155844154,N_America,Full_timers
30,Private,HS-grad,9,Divorced,Prof-specialty,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
43,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Black,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
44,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,7298,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
35,Private,Some-college,10,Never-married,Exec-managerial,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
25,Private,Some-college,10,Never-married,Tech-support,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
24,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Female,7298,0,48,United-States,>50K,0.6103896103896104,N_America,Full_timers
22,Private,Bachelors,13,Never-married,Prof-specialty,White,Female,0,0,15,Germany,<=50K,0.18181818181818182,Europe,Part_timers
42,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,5178,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
34,Private,Assoc-acdm,12,Divorced,Sales,Black,Female,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
60,Private,Bachelors,13,Divorced,Prof-specialty,White,Female,0,0,42,United-States,<=50K,0.5324675324675324,N_America,Full_timers
21,Private,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
57,Federal-gov,Masters,14,Married-civ-spouse,Sales,White,Male,15024,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
41,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,White,Male,0,0,60,United-States,>50K,0.7662337662337663,N_America,Hardworkers
50,Private,Some-college,10,Divorced,Other-service,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
25,Private,Bachelors,13,Never-married,Exec-managerial,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
50,Private,7th-8th,4,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Ecuador,<=50K,0.5064935064935064,Other,Full_timers
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
31,Private,HS-grad,9,Divorced,Prof-specialty,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
29,Local-gov,Bachelors,13,Never-married,Protective-serv,White,Male,0,0,56,United-States,<=50K,0.7142857142857143,N_America,Hardworkers
21,Private,Some-college,10,Never-married,Sales,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
27,Private,Bachelors,13,Never-married,Tech-support,Black,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
37,Self-emp-inc,Bachelors,13,Divorced,Sales,White,Female,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
24,Private,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
48,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Male,7688,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
21,Private,Some-college,10,Never-married,Other-service,Asian-Pac-Islander,Female,0,0,25,United-States,<=50K,0.3116883116883117,N_America,Part_timers
31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,0,0,45,United-States,>50K,0.5714285714285714,N_America,Full_timers
55,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,4386,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
24,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Female,0,0,40,Laos,<=50K,0.5064935064935064,Asia,Full_timers
43,Private,HS-grad,9,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
26,Private,Assoc-acdm,12,Never-married,Tech-support,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
46,Private,Assoc-acdm,12,Never-married,Prof-specialty,White,Female,0,0,33,United-States,<=50K,0.4155844155844156,N_America,Full_timers
35,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
41,Self-emp-inc,Some-college,10,Married-civ-spouse,Farming-fishing,White,Male,0,0,54,United-States,>50K,0.6883116883116883,N_America,Full_timers
26,Private,Bachelors,13,Never-married,Sales,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
34,Private,Masters,14,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,7298,0,35,Taiwan,>50K,0.44155844155844154,Asia,Full_timers
36,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Black,Female,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
22,Private,Some-college,10,Never-married,Sales,White,Male,0,0,15,United-States,<=50K,0.18181818181818182,N_America,Part_timers
24,Private,Some-college,10,Never-married,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
22,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,White,Female,0,0,40,Mexico,<=50K,0.5064935064935064,Other,Full_timers
29,Private,Some-college,10,Never-married,Tech-support,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
62,Private,HS-grad,9,Widowed,Other-service,White,Female,0,0,24,United-States,<=50K,0.2987012987012987,N_America,Part_timers
39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
43,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,0,1485,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
35,Private,HS-grad,9,Divorced,Transport-moving,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
29,Private,11th,7,Never-married,Exec-managerial,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
63,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
43,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Female,0,1887,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
41,Private,Some-college,10,Never-married,Craft-repair,Black,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
26,Private,Bachelors,13,Never-married,Adm-clerical,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
47,Private,Assoc-voc,11,Never-married,Other-service,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
55,Local-gov,10th,6,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
53,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
17,Private,5th-6th,3,Never-married,Other-service,White,Male,0,0,48,Mexico,<=50K,0.6103896103896104,Other,Full_timers
30,Private,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
49,Private,Masters,14,Never-married,Prof-specialty,White,Male,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
19,Private,HS-grad,9,Never-married,Sales,Black,Male,0,0,30,Haiti,<=50K,0.37662337662337664,Other,Full_timers
45,Private,HS-grad,9,Married-civ-spouse,Other-service,Black,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
26,Private,Assoc-acdm,12,Never-married,Sales,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
38,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,7298,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
36,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,White,Male,7298,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
33,Private,HS-grad,9,Never-married,Farming-fishing,White,Male,0,0,20,United-States,<=50K,0.24675324675324675,N_America,Part_timers
22,State-gov,Some-college,10,Never-married,Protective-serv,Black,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
43,Self-emp-not-inc,Bachelors,13,Never-married,Sales,White,Male,0,0,42,United-States,<=50K,0.5324675324675324,N_America,Full_timers
56,Private,Assoc-acdm,12,Married-spouse-absent,Other-service,White,Male,0,0,25,Iran,<=50K,0.3116883116883117,Other,Part_timers
31,Private,Bachelors,13,Never-married,Prof-specialty,White,Male,0,0,25,United-States,<=50K,0.3116883116883117,N_America,Part_timers
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
26,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
46,Local-gov,11th,7,Married-civ-spouse,Transport-moving,White,Male,0,0,30,United-States,<=50K,0.37662337662337664,N_America,Full_timers
38,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
40,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
42,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Female,0,0,35,United-States,<=50K,0.44155844155844154,N_America,Full_timers
26,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Portugal,<=50K,0.5064935064935064,Europe,Full_timers
36,Private,10th,6,Married-civ-spouse,Other-service,White,Female,0,0,24,United-States,<=50K,0.2987012987012987,N_America,Part_timers
62,Private,Masters,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
43,Private,Bachelors,13,Married-civ-spouse,Transport-moving,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
43,Private,Bachelors,13,Divorced,Exec-managerial,White,Male,0,1564,45,United-States,>50K,0.5714285714285714,N_America,Full_timers
22,Private,HS-grad,9,Married-spouse-absent,Sales,White,Male,0,0,55,United-States,<=50K,0.7012987012987013,N_America,Hardworkers
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
56,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
22,Private,Assoc-acdm,12,Never-married,Sales,White,Female,0,0,15,United-States,<=50K,0.18181818181818182,N_America,Part_timers
57,Private,Bachelors,13,Divorced,Exec-managerial,White,Female,0,0,45,United-States,>50K,0.5714285714285714,N_America,Full_timers
39,Private,HS-grad,9,Divorced,Sales,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
26,Federal-gov,Some-college,10,Never-married,Adm-clerical,White,Female,0,0,15,United-States,<=50K,0.18181818181818182,N_America,Part_timers
17,Private,11th,7,Never-married,Other-service,White,Male,0,0,10,United-States,<=50K,0.11688311688311688,N_America,Relaxies
40,State-gov,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,38,United-States,>50K,0.4805194805194805,N_America,Full_timers
45,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Black,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
44,Private,HS-grad,9,Never-married,Craft-repair,Black,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
20,Local-gov,Some-college,10,Never-married,Adm-clerical,White,Female,0,0,10,United-States,<=50K,0.11688311688311688,N_America,Relaxies
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
23,Private,Some-college,10,Never-married,Sales,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
